timestamp,hour,node_id,city,latitude,longitude,irradiance_Wm2,air_temp_C,P_max_W,P_reported_W,fdia_detected,verification_status
2026-04-28T08:00:00+08:00,8,CHE-001,Chengdu,30.603485,104.123752,15.0,15.1,133.29,130.29,False,verified
2026-04-28T09:00:00+08:00,9,CHE-001,Chengdu,30.603485,104.123752,40.0,14.9,355.75,490.93,True,rejected
2026-04-28T10:00:00+08:00,10,CHE-001,Chengdu,30.603485,104.123752,55.0,14.8,489.37,474.15,False,verified
2026-04-28T11:00:00+08:00,11,CHE-001,Chengdu,30.603485,104.123752,59.0,14.6,525.42,516.65,False,verified
2026-04-28T12:00:00+08:00,12,CHE-001,Chengdu,30.603485,104.123752,142.0,15.2,1261.3,1237.4,False,verified
2026-04-28T13:00:00+08:00,13,CHE-001,Chengdu,30.603485,104.123752,160.0,15.6,1418.73,1364.07,False,verified
2026-04-28T14:00:00+08:00,14,CHE-001,Chengdu,30.603485,104.123752,168.0,15.4,1490.95,1422.33,False,verified
2026-04-28T15:00:00+08:00,15,CHE-001,Chengdu,30.603485,104.123752,260.0,16.6,2295.49,2220.91,False,verified
2026-04-28T16:00:00+08:00,16,CHE-001,Chengdu,30.603485,104.123752,279.0,17.3,2455.76,2373.23,False,verified
2026-04-28T17:00:00+08:00,17,CHE-001,Chengdu,30.603485,104.123752,209.0,17.3,1839.62,1805.23,False,verified
2026-04-28T18:00:00+08:00,18,CHE-001,Chengdu,30.603485,104.123752,137.0,17.1,1206.92,1184.67,False,verified
2026-04-28T19:00:00+08:00,19,CHE-001,Chengdu,30.603485,104.123752,48.0,16.6,423.78,416.84,False,verified
2026-04-28T20:00:00+08:00,20,CHE-001,Chengdu,30.603485,104.123752,0.0,16.0,0.0,0.0,False,verified
2026-04-28T21:00:00+08:00,21,CHE-001,Chengdu,30.603485,104.123752,0.0,15.6,0.0,0.0,False,verified
2026-04-28T22:00:00+08:00,22,CHE-001,Chengdu,30.603485,104.123752,0.0,15.1,0.0,0.0,False,verified
2026-04-28T23:00:00+08:00,23,CHE-001,Chengdu,30.603485,104.123752,0.0,13.9,0.0,0.0,False,verified
2026-04-29T00:00:00+08:00,0,CHE-001,Chengdu,30.603485,104.123752,0.0,13.6,0.0,0.0,False,verified
2026-04-29T01:00:00+08:00,1,CHE-001,Chengdu,30.603485,104.123752,0.0,13.4,0.0,0.0,False,verified
2026-04-29T02:00:00+08:00,2,CHE-001,Chengdu,30.603485,104.123752,0.0,13.2,0.0,0.0,False,verified
2026-04-29T03:00:00+08:00,3,CHE-001,Chengdu,30.603485,104.123752,0.0,12.9,0.0,0.0,False,verified
2026-04-29T04:00:00+08:00,4,CHE-001,Chengdu,30.603485,104.123752,0.0,12.6,0.0,0.0,False,verified
2026-04-29T05:00:00+08:00,5,CHE-001,Chengdu,30.603485,104.123752,0.0,12.8,0.0,0.0,False,verified
2026-04-29T06:00:00+08:00,6,CHE-001,Chengdu,30.603485,104.123752,0.0,13.0,0.0,0.0,False,verified
2026-04-29T07:00:00+08:00,7,CHE-001,Chengdu,30.603485,104.123752,9.0,13.2,80.63,79.47,False,verified
2026-04-29T08:00:00+08:00,8,CHE-001,Chengdu,30.603485,104.123752,107.0,14.1,954.92,958.71,False,verified
2026-04-29T09:00:00+08:00,9,CHE-001,Chengdu,30.603485,104.123752,284.0,15.9,2514.99,2461.61,False,verified
2026-04-29T10:00:00+08:00,10,CHE-001,Chengdu,30.603485,104.123752,474.0,17.9,4161.26,4176.19,False,verified
2026-04-29T11:00:00+08:00,11,CHE-001,Chengdu,30.603485,104.123752,640.0,19.6,5576.93,5440.55,False,verified
2026-04-29T12:00:00+08:00,12,CHE-001,Chengdu,30.603485,104.123752,646.0,20.5,5606.95,5387.5,False,verified
2026-04-29T13:00:00+08:00,13,CHE-001,Chengdu,30.603485,104.123752,518.0,21.0,4486.06,4259.31,False,verified
2026-04-29T14:00:00+08:00,14,CHE-001,Chengdu,30.603485,104.123752,547.0,20.4,4749.78,4716.19,False,verified
2026-04-29T15:00:00+08:00,15,CHE-001,Chengdu,30.603485,104.123752,570.0,21.3,4929.85,4855.83,False,verified
2026-04-29T16:00:00+08:00,16,CHE-001,Chengdu,30.603485,104.123752,512.0,21.6,4422.34,4375.83,False,verified
2026-04-29T17:00:00+08:00,17,CHE-001,Chengdu,30.603485,104.123752,377.0,21.6,3256.29,3153.44,False,verified
2026-04-29T18:00:00+08:00,18,CHE-001,Chengdu,30.603485,104.123752,250.0,21.1,2164.13,2150.67,False,verified
2026-04-29T19:00:00+08:00,19,CHE-001,Chengdu,30.603485,104.123752,78.52,20.0,683.06,658.46,False,verified
2026-04-29T20:00:00+08:00,20,CHE-001,Chengdu,30.603485,104.123752,0.0,19.0,0.0,0.0,False,verified
2026-04-29T21:00:00+08:00,21,CHE-001,Chengdu,30.603485,104.123752,0.0,18.0,0.0,0.0,False,verified
2026-04-29T22:00:00+08:00,22,CHE-001,Chengdu,30.603485,104.123752,0.0,17.3,0.0,0.0,False,verified
2026-04-29T23:00:00+08:00,23,CHE-001,Chengdu,30.603485,104.123752,0.0,16.5,0.0,0.0,False,verified
2026-04-30T00:00:00+08:00,0,CHE-001,Chengdu,30.603485,104.123752,0.0,15.8,0.0,0.0,False,verified
2026-04-30T01:00:00+08:00,1,CHE-001,Chengdu,30.603485,104.123752,0.0,15.0,0.0,0.0,False,verified
2026-04-30T02:00:00+08:00,2,CHE-001,Chengdu,30.603485,104.123752,0.0,14.7,0.0,0.0,False,verified
2026-04-30T03:00:00+08:00,3,CHE-001,Chengdu,30.603485,104.123752,0.0,15.0,0.0,0.0,False,verified
2026-04-30T04:00:00+08:00,4,CHE-001,Chengdu,30.603485,104.123752,0.0,14.6,0.0,0.0,False,verified
2026-04-30T05:00:00+08:00,5,CHE-001,Chengdu,30.603485,104.123752,0.0,14.4,0.0,0.0,False,verified
2026-04-30T06:00:00+08:00,6,CHE-001,Chengdu,30.603485,104.123752,0.0,13.9,0.0,0.0,False,verified
2026-04-30T07:00:00+08:00,7,CHE-001,Chengdu,30.603485,104.123752,12.0,14.2,107.05,104.65,False,verified
2026-04-30T08:00:00+08:00,8,CHE-001,Chengdu,30.603485,104.123752,102.0,15.5,904.83,883.68,False,verified
2026-04-30T09:00:00+08:00,9,CHE-001,Chengdu,30.603485,104.123752,273.0,17.5,2400.85,3721.32,True,rejected
2026-04-30T10:00:00+08:00,10,CHE-001,Chengdu,30.603485,104.123752,455.0,19.2,3971.81,3823.69,False,verified
2026-04-30T11:00:00+08:00,11,CHE-001,Chengdu,30.603485,104.123752,590.0,20.9,5111.87,4949.9,False,verified
2026-04-30T12:00:00+08:00,12,CHE-001,Chengdu,30.603485,104.123752,553.0,21.6,4776.47,4750.14,False,verified
2026-04-30T13:00:00+08:00,13,CHE-001,Chengdu,30.603485,104.123752,302.0,21.0,2615.43,2522.81,False,verified
2026-04-30T14:00:00+08:00,14,CHE-001,Chengdu,30.603485,104.123752,491.0,21.3,4246.59,4238.04,False,verified
2026-04-30T15:00:00+08:00,15,CHE-001,Chengdu,30.603485,104.123752,407.0,21.9,3510.74,3421.36,False,verified
2026-04-30T16:00:00+08:00,16,CHE-001,Chengdu,30.603485,104.123752,389.0,22.0,3353.98,3211.89,False,verified
2026-04-30T17:00:00+08:00,17,CHE-001,Chengdu,30.603485,104.123752,302.0,22.1,2602.71,2558.63,False,verified
2026-04-30T18:00:00+08:00,18,CHE-001,Chengdu,30.603485,104.123752,147.0,21.7,1269.13,1253.94,False,verified
2026-04-30T19:00:00+08:00,19,CHE-001,Chengdu,30.603485,104.123752,55.0,21.0,476.32,462.79,False,verified
2026-04-30T20:00:00+08:00,20,CHE-001,Chengdu,30.603485,104.123752,0.0,19.8,0.0,0.0,False,verified
2026-04-30T21:00:00+08:00,21,CHE-001,Chengdu,30.603485,104.123752,0.0,19.0,0.0,0.0,False,verified
2026-04-30T22:00:00+08:00,22,CHE-001,Chengdu,30.603485,104.123752,0.0,18.7,0.0,0.0,False,verified
2026-04-30T23:00:00+08:00,23,CHE-001,Chengdu,30.603485,104.123752,0.0,18.2,0.0,0.0,False,verified
2026-04-01T00:00:00+08:00,0,CHE-002,Chengdu,30.551597,104.07764,0.0,13.9,0.0,0.0,False,verified
2026-04-01T01:00:00+08:00,1,CHE-002,Chengdu,30.551597,104.07764,0.0,12.7,0.0,0.0,False,verified
2026-04-01T02:00:00+08:00,2,CHE-002,Chengdu,30.551597,104.07764,0.0,12.1,0.0,0.0,False,verified
2026-04-01T03:00:00+08:00,3,CHE-002,Chengdu,30.551597,104.07764,0.0,12.1,0.0,0.0,False,verified
2026-04-01T04:00:00+08:00,4,CHE-002,Chengdu,30.551597,104.07764,0.0,11.9,0.0,0.0,False,verified
2026-04-01T05:00:00+08:00,5,CHE-002,Chengdu,30.551597,104.07764,0.0,11.2,0.0,0.0,False,verified
2026-04-01T06:00:00+08:00,6,CHE-002,Chengdu,30.551597,104.07764,0.0,10.8,0.0,0.0,False,verified
2026-04-01T07:00:00+08:00,7,CHE-002,Chengdu,30.551597,104.07764,0.0,10.7,0.0,871.98,True,rejected
2026-04-01T08:00:00+08:00,8,CHE-002,Chengdu,30.551597,104.07764,51.0,11.9,549.16,538.15,False,verified
2026-04-01T09:00:00+08:00,9,CHE-002,Chengdu,30.551597,104.07764,201.0,14.4,2144.27,2087.81,False,verified
2026-04-01T10:00:00+08:00,10,CHE-002,Chengdu,30.551597,104.07764,376.0,17.0,3972.12,3851.82,False,verified
2026-04-01T11:00:00+08:00,11,CHE-002,Chengdu,30.551597,104.07764,533.0,18.9,5590.23,5498.31,False,verified
2026-04-01T12:00:00+08:00,12,CHE-002,Chengdu,30.551597,104.07764,666.0,20.3,6947.92,6874.08,False,verified
2026-04-01T13:00:00+08:00,13,CHE-002,Chengdu,30.551597,104.07764,675.0,21.4,7012.14,6783.9,False,verified
2026-04-01T14:00:00+08:00,14,CHE-002,Chengdu,30.551597,104.07764,587.0,21.4,6097.97,6077.85,False,verified
2026-04-01T15:00:00+08:00,15,CHE-002,Chengdu,30.551597,104.07764,461.0,21.6,4785.35,4576.3,False,verified
2026-04-01T16:00:00+08:00,16,CHE-002,Chengdu,30.551597,104.07764,281.0,21.3,2920.25,2793.5,False,verified
2026-04-01T17:00:00+08:00,17,CHE-002,Chengdu,30.551597,104.07764,185.0,20.9,1925.54,1878.57,False,verified
2026-04-01T18:00:00+08:00,18,CHE-002,Chengdu,30.551597,104.07764,169.0,20.7,1760.36,1760.31,False,verified
2026-04-01T19:00:00+08:00,19,CHE-002,Chengdu,30.551597,104.07764,28.67,18.9,300.72,292.92,False,verified
2026-04-01T20:00:00+08:00,20,CHE-002,Chengdu,30.551597,104.07764,0.0,18.1,0.0,0.0,False,verified
2026-04-01T21:00:00+08:00,21,CHE-002,Chengdu,30.551597,104.07764,0.0,16.2,0.0,0.0,False,verified
2026-04-01T22:00:00+08:00,22,CHE-002,Chengdu,30.551597,104.07764,0.0,16.4,0.0,0.0,False,verified
2026-04-01T23:00:00+08:00,23,CHE-002,Chengdu,30.551597,104.07764,0.0,15.6,0.0,0.0,False,verified
2026-04-02T00:00:00+08:00,0,CHE-002,Chengdu,30.551597,104.07764,0.0,14.9,0.0,0.0,False,verified
2026-04-02T01:00:00+08:00,1,CHE-002,Chengdu,30.551597,104.07764,0.0,14.7,0.0,0.0,False,verified
2026-04-02T02:00:00+08:00,2,CHE-002,Chengdu,30.551597,104.07764,0.0,14.5,0.0,0.0,False,verified
2026-04-02T03:00:00+08:00,3,CHE-002,Chengdu,30.551597,104.07764,0.0,14.4,0.0,0.0,False,verified
2026-04-02T04:00:00+08:00,4,CHE-002,Chengdu,30.551597,104.07764,0.0,14.4,0.0,0.0,False,verified
2026-04-02T05:00:00+08:00,5,CHE-002,Chengdu,30.551597,104.07764,0.0,13.9,0.0,0.0,False,verified
2026-04-02T06:00:00+08:00,6,CHE-002,Chengdu,30.551597,104.07764,0.0,13.1,0.0,0.0,False,verified
2026-04-02T07:00:00+08:00,7,CHE-002,Chengdu,30.551597,104.07764,0.0,13.1,0.0,0.0,False,verified
2026-04-02T08:00:00+08:00,8,CHE-002,Chengdu,30.551597,104.07764,40.0,14.1,427.2,417.71,False,verified
2026-04-02T09:00:00+08:00,9,CHE-002,Chengdu,30.551597,104.07764,145.0,15.9,1538.17,1528.29,False,verified
2026-04-02T10:00:00+08:00,10,CHE-002,Chengdu,30.551597,104.07764,303.0,17.4,3196.1,3145.15,False,verified
2026-04-02T11:00:00+08:00,11,CHE-002,Chengdu,30.551597,104.07764,486.0,19.0,5095.34,4965.01,False,verified
2026-04-02T12:00:00+08:00,12,CHE-002,Chengdu,30.551597,104.07764,516.0,20.0,5389.25,5110.36,False,verified
2026-04-02T13:00:00+08:00,13,CHE-002,Chengdu,30.551597,104.07764,553.0,20.9,5755.81,5701.48,False,verified
2026-04-02T14:00:00+08:00,14,CHE-002,Chengdu,30.551597,104.07764,646.0,20.7,6728.95,6449.72,False,verified
2026-04-02T15:00:00+08:00,15,CHE-002,Chengdu,30.551597,104.07764,456.0,19.9,4764.42,4677.35,False,verified
2026-04-02T16:00:00+08:00,16,CHE-002,Chengdu,30.551597,104.07764,285.0,19.8,2978.9,2900.67,False,verified
2026-04-02T17:00:00+08:00,17,CHE-002,Chengdu,30.551597,104.07764,249.0,19.1,2609.58,2532.19,False,verified
2026-04-02T18:00:00+08:00,18,CHE-002,Chengdu,30.551597,104.07764,153.0,18.6,1606.53,1568.41,False,verified
2026-04-02T19:00:00+08:00,19,CHE-002,Chengdu,30.551597,104.07764,30.17,17.6,318.0,314.3,False,verified
2026-04-02T20:00:00+08:00,20,CHE-002,Chengdu,30.551597,104.07764,0.0,17.0,0.0,0.0,False,verified
2026-04-02T21:00:00+08:00,21,CHE-002,Chengdu,30.551597,104.07764,0.0,15.9,0.0,0.0,False,verified
2026-04-02T22:00:00+08:00,22,CHE-002,Chengdu,30.551597,104.07764,0.0,15.6,0.0,0.0,False,verified
2026-04-02T23:00:00+08:00,23,CHE-002,Chengdu,30.551597,104.07764,0.0,15.4,0.0,0.0,False,verified
2026-04-03T00:00:00+08:00,0,CHE-002,Chengdu,30.551597,104.07764,0.0,15.1,0.0,558.14,True,rejected
2026-04-03T01:00:00+08:00,1,CHE-002,Chengdu,30.551597,104.07764,0.0,14.4,0.0,0.0,False,verified
2026-04-03T02:00:00+08:00,2,CHE-002,Chengdu,30.551597,104.07764,0.0,14.9,0.0,0.0,False,verified
2026-04-03T03:00:00+08:00,3,CHE-002,Chengdu,30.551597,104.07764,0.0,13.9,0.0,0.0,False,verified
2026-04-03T04:00:00+08:00,4,CHE-002,Chengdu,30.551597,104.07764,0.0,13.8,0.0,1057.25,True,rejected
2026-04-03T05:00:00+08:00,5,CHE-002,Chengdu,30.551597,104.07764,0.0,13.1,0.0,0.0,False,verified
2026-04-03T06:00:00+08:00,6,CHE-002,Chengdu,30.551597,104.07764,0.0,12.6,0.0,0.0,False,verified
2026-04-03T07:00:00+08:00,7,CHE-002,Chengdu,30.551597,104.07764,0.0,12.1,0.0,0.0,False,verified
2026-04-03T08:00:00+08:00,8,CHE-002,Chengdu,30.551597,104.07764,50.0,13.4,535.4,515.62,False,verified
2026-04-03T09:00:00+08:00,9,CHE-002,Chengdu,30.551597,104.07764,139.0,14.8,1480.63,2294.98,True,rejected
2026-04-03T10:00:00+08:00,10,CHE-002,Chengdu,30.551597,104.07764,252.0,16.0,2672.23,2602.52,False,verified
2026-04-03T11:00:00+08:00,11,CHE-002,Chengdu,30.551597,104.07764,501.0,18.8,5256.61,5014.34,False,verified
2026-04-03T12:00:00+08:00,12,CHE-002,Chengdu,30.551597,104.07764,686.0,20.5,7151.08,7072.2,False,verified
2026-04-03T13:00:00+08:00,13,CHE-002,Chengdu,30.551597,104.07764,736.0,21.9,7631.13,7475.76,False,verified
2026-04-03T14:00:00+08:00,14,CHE-002,Chengdu,30.551597,104.07764,740.0,22.6,7651.9,7319.51,False,verified
2026-04-03T15:00:00+08:00,15,CHE-002,Chengdu,30.551597,104.07764,699.0,23.4,7205.61,7085.5,False,verified
2026-04-03T16:00:00+08:00,16,CHE-002,Chengdu,30.551597,104.07764,559.0,23.6,5757.96,5642.69,False,verified
2026-04-03T17:00:00+08:00,17,CHE-002,Chengdu,30.551597,104.07764,424.0,23.6,4367.39,4283.06,False,verified
2026-04-03T18:00:00+08:00,18,CHE-002,Chengdu,30.551597,104.07764,249.0,23.0,2570.78,3984.71,True,rejected
2026-04-03T19:00:00+08:00,19,CHE-002,Chengdu,30.551597,104.07764,31.69,21.0,329.7,321.4,False,verified
2026-04-03T20:00:00+08:00,20,CHE-002,Chengdu,30.551597,104.07764,0.0,21.0,0.0,491.26,True,rejected
2026-04-03T21:00:00+08:00,21,CHE-002,Chengdu,30.551597,104.07764,0.0,18.6,0.0,0.0,False,verified
2026-04-03T22:00:00+08:00,22,CHE-002,Chengdu,30.551597,104.07764,0.0,17.6,0.0,0.0,False,verified
2026-04-03T23:00:00+08:00,23,CHE-002,Chengdu,30.551597,104.07764,0.0,16.8,0.0,0.0,False,verified
2026-04-04T00:00:00+08:00,0,CHE-002,Chengdu,30.551597,104.07764,0.0,16.1,0.0,0.0,False,verified
2026-04-04T01:00:00+08:00,1,CHE-002,Chengdu,30.551597,104.07764,0.0,15.1,0.0,0.0,False,verified
2026-04-04T02:00:00+08:00,2,CHE-002,Chengdu,30.551597,104.07764,0.0,15.8,0.0,0.0,False,verified
2026-04-04T03:00:00+08:00,3,CHE-002,Chengdu,30.551597,104.07764,0.0,15.5,0.0,0.0,False,verified
2026-04-04T04:00:00+08:00,4,CHE-002,Chengdu,30.551597,104.07764,0.0,14.8,0.0,0.0,False,verified
2026-04-04T05:00:00+08:00,5,CHE-002,Chengdu,30.551597,104.07764,0.0,14.4,0.0,0.0,False,verified
2026-04-04T06:00:00+08:00,6,CHE-002,Chengdu,30.551597,104.07764,0.0,13.6,0.0,0.0,False,verified
2026-04-04T07:00:00+08:00,7,CHE-002,Chengdu,30.551597,104.07764,0.0,13.4,0.0,0.0,False,verified
2026-04-04T08:00:00+08:00,8,CHE-002,Chengdu,30.551597,104.07764,59.0,14.9,628.24,596.28,False,verified
2026-04-04T09:00:00+08:00,9,CHE-002,Chengdu,30.551597,104.07764,216.0,18.2,2271.5,2193.48,False,verified
2026-04-04T10:00:00+08:00,10,CHE-002,Chengdu,30.551597,104.07764,408.0,20.7,4249.86,4208.1,False,verified
2026-04-04T11:00:00+08:00,11,CHE-002,Chengdu,30.551597,104.07764,584.0,22.3,6045.8,5955.57,False,verified
2026-04-04T12:00:00+08:00,12,CHE-002,Chengdu,30.551597,104.07764,717.0,23.6,7385.43,7297.66,False,verified
2026-04-04T13:00:00+08:00,13,CHE-002,Chengdu,30.551597,104.07764,785.0,24.8,8048.22,7866.49,False,verified
2026-04-04T14:00:00+08:00,14,CHE-002,Chengdu,30.551597,104.07764,781.0,25.4,7988.49,7716.96,False,verified
2026-04-04T15:00:00+08:00,15,CHE-002,Chengdu,30.551597,104.07764,725.0,26.1,7395.42,7212.78,False,verified
2026-04-04T16:00:00+08:00,16,CHE-002,Chengdu,30.551597,104.07764,568.0,26.8,5778.04,5625.57,False,verified
2026-04-04T17:00:00+08:00,17,CHE-002,Chengdu,30.551597,104.07764,364.0,26.1,3713.01,3590.01,False,verified
2026-04-04T18:00:00+08:00,18,CHE-002,Chengdu,30.551597,104.07764,229.0,24.8,2347.83,2301.03,False,verified
2026-04-04T19:00:00+08:00,19,CHE-002,Chengdu,30.551597,104.07764,33.23,22.9,343.18,337.93,False,verified
2026-04-04T20:00:00+08:00,20,CHE-002,Chengdu,30.551597,104.07764,0.0,22.5,0.0,0.0,False,verified
2026-04-04T21:00:00+08:00,21,CHE-002,Chengdu,30.551597,104.07764,0.0,21.3,0.0,0.0,False,verified
2026-04-04T22:00:00+08:00,22,CHE-002,Chengdu,30.551597,104.07764,0.0,20.2,0.0,0.0,False,verified
2026-04-04T23:00:00+08:00,23,CHE-002,Chengdu,30.551597,104.07764,0.0,19.5,0.0,0.0,False,verified
2026-04-05T00:00:00+08:00,0,CHE-002,Chengdu,30.551597,104.07764,0.0,19.5,0.0,0.0,False,verified
2026-04-05T01:00:00+08:00,1,CHE-002,Chengdu,30.551597,104.07764,0.0,19.0,0.0,0.0,False,verified
2026-04-05T02:00:00+08:00,2,CHE-002,Chengdu,30.551597,104.07764,0.0,19.2,0.0,0.0,False,verified
2026-04-05T03:00:00+08:00,3,CHE-002,Chengdu,30.551597,104.07764,0.0,19.4,0.0,0.0,False,verified
2026-04-05T04:00:00+08:00,4,CHE-002,Chengdu,30.551597,104.07764,0.0,19.0,0.0,0.0,False,verified
2026-04-05T05:00:00+08:00,5,CHE-002,Chengdu,30.551597,104.07764,0.0,18.8,0.0,0.0,False,verified
2026-04-05T06:00:00+08:00,6,CHE-002,Chengdu,30.551597,104.07764,0.0,18.6,0.0,0.0,False,verified
2026-04-05T07:00:00+08:00,7,CHE-002,Chengdu,30.551597,104.07764,0.0,18.2,0.0,0.0,False,verified
2026-04-05T08:00:00+08:00,8,CHE-002,Chengdu,30.551597,104.07764,19.0,18.8,199.35,198.1,False,verified
2026-04-05T09:00:00+08:00,9,CHE-002,Chengdu,30.551597,104.07764,85.0,19.9,888.1,859.83,False,verified
2026-04-05T10:00:00+08:00,10,CHE-002,Chengdu,30.551597,104.07764,124.0,20.5,1292.61,1235.45,False,verified
2026-04-05T11:00:00+08:00,11,CHE-002,Chengdu,30.551597,104.07764,153.0,21.1,1591.25,1535.52,False,verified
2026-04-05T12:00:00+08:00,12,CHE-002,Chengdu,30.551597,104.07764,390.0,23.4,4020.3,3892.1,False,verified
2026-04-05T13:00:00+08:00,13,CHE-002,Chengdu,30.551597,104.07764,684.0,25.6,6990.86,6904.88,False,verified
2026-04-05T14:00:00+08:00,14,CHE-002,Chengdu,30.551597,104.07764,703.0,25.6,7185.05,7011.45,False,verified
2026-04-05T15:00:00+08:00,15,CHE-002,Chengdu,30.551597,104.07764,525.0,26.0,5357.4,5122.57,False,verified
2026-04-05T16:00:00+08:00,16,CHE-002,Chengdu,30.551597,104.07764,495.0,26.9,5033.46,4967.54,False,verified
2026-04-05T17:00:00+08:00,17,CHE-002,Chengdu,30.551597,104.07764,242.0,26.0,2469.51,2443.63,False,verified
2026-04-05T18:00:00+08:00,18,CHE-002,Chengdu,30.551597,104.07764,147.0,25.2,1504.77,1455.0,False,verified
2026-04-05T19:00:00+08:00,19,CHE-002,Chengdu,30.551597,104.07764,34.78,23.8,357.99,352.66,False,verified
2026-04-05T20:00:00+08:00,20,CHE-002,Chengdu,30.551597,104.07764,0.0,23.0,0.0,0.0,False,verified
2026-04-05T21:00:00+08:00,21,CHE-002,Chengdu,30.551597,104.07764,0.0,22.0,0.0,0.0,False,verified
2026-04-05T22:00:00+08:00,22,CHE-002,Chengdu,30.551597,104.07764,0.0,21.6,0.0,0.0,False,verified
2026-04-05T23:00:00+08:00,23,CHE-002,Chengdu,30.551597,104.07764,0.0,20.8,0.0,0.0,False,verified
2026-04-06T00:00:00+08:00,0,CHE-002,Chengdu,30.551597,104.07764,0.0,20.2,0.0,0.0,False,verified
2026-04-06T01:00:00+08:00,1,CHE-002,Chengdu,30.551597,104.07764,0.0,19.5,0.0,0.0,False,verified
2026-04-06T02:00:00+08:00,2,CHE-002,Chengdu,30.551597,104.07764,0.0,18.8,0.0,0.0,False,verified
2026-04-06T03:00:00+08:00,3,CHE-002,Chengdu,30.551597,104.07764,0.0,18.0,0.0,0.0,False,verified
2026-04-06T04:00:00+08:00,4,CHE-002,Chengdu,30.551597,104.07764,0.0,17.5,0.0,0.0,False,verified
2026-04-06T05:00:00+08:00,5,CHE-002,Chengdu,30.551597,104.07764,0.0,17.4,0.0,0.0,False,verified
2026-04-06T06:00:00+08:00,6,CHE-002,Chengdu,30.551597,104.07764,0.0,17.3,0.0,0.0,False,verified
2026-04-06T07:00:00+08:00,7,CHE-002,Chengdu,30.551597,104.07764,0.0,17.1,0.0,0.0,False,verified
2026-04-06T08:00:00+08:00,8,CHE-002,Chengdu,30.551597,104.07764,17.0,17.0,179.59,171.7,False,verified
2026-04-06T09:00:00+08:00,9,CHE-002,Chengdu,30.551597,104.07764,24.0,17.1,253.44,245.29,False,verified
2026-04-06T10:00:00+08:00,10,CHE-002,Chengdu,30.551597,104.07764,77.0,17.8,810.98,788.84,False,verified
2026-04-06T11:00:00+08:00,11,CHE-002,Chengdu,30.551597,104.07764,95.0,18.2,999.04,974.14,False,verified
2026-04-06T12:00:00+08:00,12,CHE-002,Chengdu,30.551597,104.07764,178.0,19.2,1864.77,1808.13,False,verified
2026-04-06T13:00:00+08:00,13,CHE-002,Chengdu,30.551597,104.07764,234.0,20.0,2443.96,2411.46,False,verified
2026-04-06T14:00:00+08:00,14,CHE-002,Chengdu,30.551597,104.07764,166.0,20.4,1731.1,1731.71,False,verified
2026-04-06T15:00:00+08:00,15,CHE-002,Chengdu,30.551597,104.07764,206.0,20.6,2146.59,2045.62,False,verified
2026-04-06T16:00:00+08:00,16,CHE-002,Chengdu,30.551597,104.07764,116.0,20.1,1211.07,1184.45,False,verified
2026-04-06T17:00:00+08:00,17,CHE-002,Chengdu,30.551597,104.07764,73.0,20.0,762.43,739.04,False,verified
2026-04-06T18:00:00+08:00,18,CHE-002,Chengdu,30.551597,104.07764,47.0,19.8,491.26,490.68,False,verified
2026-04-06T19:00:00+08:00,19,CHE-002,Chengdu,30.551597,104.07764,36.36,19.6,380.28,376.18,False,verified
2026-04-06T20:00:00+08:00,20,CHE-002,Chengdu,30.551597,104.07764,0.0,19.0,0.0,0.0,False,verified
2026-04-06T21:00:00+08:00,21,CHE-002,Chengdu,30.551597,104.07764,0.0,18.5,0.0,0.0,False,verified
2026-04-06T22:00:00+08:00,22,CHE-002,Chengdu,30.551597,104.07764,0.0,17.9,0.0,0.0,False,verified
2026-04-06T23:00:00+08:00,23,CHE-002,Chengdu,30.551597,104.07764,0.0,17.3,0.0,0.0,False,verified
2026-04-07T00:00:00+08:00,0,CHE-002,Chengdu,30.551597,104.07764,0.0,17.0,0.0,0.0,False,verified
2026-04-07T01:00:00+08:00,1,CHE-002,Chengdu,30.551597,104.07764,0.0,16.8,0.0,0.0,False,verified
2026-04-07T02:00:00+08:00,2,CHE-002,Chengdu,30.551597,104.07764,0.0,16.9,0.0,0.0,False,verified
2026-04-07T03:00:00+08:00,3,CHE-002,Chengdu,30.551597,104.07764,0.0,16.5,0.0,0.0,False,verified
2026-04-07T04:00:00+08:00,4,CHE-002,Chengdu,30.551597,104.07764,0.0,16.3,0.0,629.0,True,rejected
2026-04-07T05:00:00+08:00,5,CHE-002,Chengdu,30.551597,104.07764,0.0,16.1,0.0,0.0,False,verified
2026-04-07T06:00:00+08:00,6,CHE-002,Chengdu,30.551597,104.07764,0.0,15.9,0.0,0.0,False,verified
2026-04-07T07:00:00+08:00,7,CHE-002,Chengdu,30.551597,104.07764,0.0,15.9,0.0,546.07,True,rejected
2026-04-07T08:00:00+08:00,8,CHE-002,Chengdu,30.551597,104.07764,32.0,16.2,339.08,331.68,False,verified
2026-04-07T09:00:00+08:00,9,CHE-002,Chengdu,30.551597,104.07764,73.0,17.0,771.18,1403.55,True,rejected
2026-04-07T10:00:00+08:00,10,CHE-002,Chengdu,30.551597,104.07764,258.0,18.1,2714.21,2651.93,False,verified
2026-04-07T11:00:00+08:00,11,CHE-002,Chengdu,30.551597,104.07764,400.0,19.5,4185.71,4029.34,False,verified
2026-04-07T12:00:00+08:00,12,CHE-002,Chengdu,30.551597,104.07764,375.0,20.1,3915.11,3806.88,False,verified
